timestamp,"{""InfraID"":""Edge-Pi4"",""instance"":""129.127.230.61:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.125:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.162:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.168:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.53:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.128:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.179:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.61:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.125:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.162:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.182:9100"",""job"":""node"",""label"":""Free Memory Percentage""}"
1617693357.066,22.072577246366905,28.076665214210127,28.22830575876908,28.4684202953419,87.78632187919115,87.89861206058639,14.021371853353607,22.072577246366905,28.076665214210127,28.227693482007737,14.023061327927014
1617693362.066,22.072577246366905,28.076665214210127,28.22830575876908,28.4684202953419,87.78977962855924,87.84765915793831,14.01799290420679,22.07176087735178,28.076665214210127,28.227693482007737,14.0196823787802
1617693367.066,22.072781338620683,28.076665214210127,28.22830575876908,28.4684202953419,87.78977962855924,87.84765915793831,14.01799290420679,22.07176087735178,28.076257029702568,28.227285297500178,14.0196823787802
1617693372.066,22.072781338620683,28.078706136747932,28.228101666515297,28.468624387595682,87.78977962855924,87.84765915793831,14.01799290420679,22.07176087735178,28.076257029702568,28.227285297500178,14.0196823787802
1617693377.066,22.072781338620683,28.078706136747932,28.228101666515297,28.468624387595682,87.7863464022363,87.5951259797032,14.01799290420679,22.069924047067754,28.076257029702568,28.227285297500178,14.0196823787802
1617693382.066,22.069924047067754,28.078706136747932,28.228101666515297,28.468624387595682,87.7863464022363,87.5951259797032,14.01799290420679,22.069924047067754,28.082175705062202,28.226673020738836,14.0196823787802
1617693387.066,22.069924047067754,28.079726598016837,28.225856651723713,28.469440756610805,87.7863464022363,87.5951259797032,14.01799290420679,22.069924047067754,28.082175705062202,28.226673020738836,14.0196823787802
1617693392.066,22.069924047067754,28.079726598016837,28.225856651723713,28.469440756610805,87.78291317591336,87.76956243275345,14.018837641493494,22.069924047067754,28.082175705062202,28.226673020738836,14.0196823787802
1617693397.066,22.068903585798854,28.079726598016837,28.225856651723713,28.469440756610805,87.78291317591336,87.76956243275345,14.018837641493494,22.069924047067754,28.080542967031956,28.227489389753956,14.0196823787802
1617693402.066,22.068903585798854,28.080542967031956,28.22463209820103,28.46903257210324,87.78291317591336,87.76956243275345,14.018837641493494,22.069924047067754,28.080542967031956,28.227489389753956,14.0196823787802
1617693407.066,22.068903585798854,28.080542967031956,28.22463209820103,28.46903257210324,87.78595403351368,87.77532467150336,14.018837641493494,22.06849540129129,28.080542967031956,28.227489389753956,14.016303429633384
1617693412.066,22.069924047067754,28.080542967031956,28.22463209820103,28.46903257210324,87.78595403351368,87.77532467150336,14.018837641493494,22.06849540129129,28.080542967031956,28.226877112992614,14.016303429633384
1617693417.066,22.069924047067754,28.079930690270615,28.226060743977495,28.46903257210324,87.78595403351368,87.77532467150336,14.018837641493494,22.06849540129129,28.080542967031956,28.226877112992614,14.016303429633384
1617693422.066,22.069924047067754,28.079930690270615,28.226060743977495,28.46903257210324,86.54006072396443,87.77883105508309,14.01545869234668,22.070740416082877,28.080542967031956,28.226877112992614,14.016303429633384
1617693427.066,22.066250386499707,28.079930690270615,28.226060743977495,28.46903257210324,86.54006072396443,87.77883105508309,14.01545869234668,22.070740416082877,28.07431815329165,28.226468928485055,14.016303429633384
